benchmark,circuit,optimization,path_length,path_index,optimized_node,optimized_depth,optimized_level,mapped_original_node,mapping_category,confidence,distance,combined_score,support_overlap,simulation_similarity,rank,distance_mode,is_formal_distance,approx_threshold,explanation
external_iscas85_c6288,c6288,balance,120,9,new_n1201,9,9,new_n1201,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,10,new_n1203,10,10,new_n1203,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,11,new_n1204,11,11,new_n1204,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,12,new_n1206,12,12,new_n1206,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,13,new_n1208,13,13,new_n1208,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,14,new_n1209,14,14,new_n1209,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,15,new_n1211,15,15,new_n1211,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,16,new_n1213,16,16,new_n1213,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,17,new_n1214,17,17,new_n1214,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,18,new_n1216,18,18,new_n1216,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,19,new_n1218,19,19,new_n1218,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,20,new_n1219,20,20,new_n1219,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,21,new_n1221,21,21,new_n1221,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,22,new_n1223,22,22,new_n1223,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,23,new_n1224,23,23,new_n1224,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,24,new_n1226,24,24,new_n1226,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,25,new_n1228,25,25,new_n1228,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,26,new_n1229,26,26,new_n1229,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,27,new_n1231,27,27,new_n1231,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,28,new_n1233,28,28,new_n1233,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,29,new_n1234,29,29,new_n1234,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,30,new_n1236,30,30,new_n1236,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,31,new_n1238,31,31,new_n1238,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,32,new_n1239,32,32,new_n1239,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,33,new_n1241,33,33,new_n1241,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,34,new_n1243,34,34,new_n1243,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,35,new_n1244,35,35,new_n1244,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,36,new_n1246,36,36,new_n1246,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,37,new_n1248,37,37,new_n1248,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,38,new_n1249,38,38,new_n1249,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,39,new_n1251,39,39,new_n1251,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,40,new_n1253,40,40,new_n1253,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,41,new_n1254,41,41,new_n1254,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,42,new_n1256,42,42,new_n1256,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,43,new_n1258,43,43,new_n1258,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,44,new_n1259,44,44,new_n1259,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,45,new_n1261,45,45,new_n1261,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,46,new_n1263,46,46,new_n1263,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,47,new_n1264,47,47,new_n1264,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,48,new_n1266,48,48,new_n1266,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,49,new_n1268,49,49,new_n1268,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,50,new_n1269,50,50,new_n1269,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,51,new_n1271,51,51,new_n1271,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,52,new_n1273,52,52,new_n1273,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,53,new_n1274,53,53,new_n1274,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,54,new_n1276,54,54,new_n1276,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,55,new_n1278,55,55,new_n1278,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,56,new_n1279,56,56,new_n1279,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,57,new_n1281,57,57,new_n1281,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,58,new_n1283,58,58,new_n1283,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,59,new_n1284,59,59,new_n1284,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,60,new_n1286,60,60,new_n1286,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,61,new_n1288,61,61,new_n1288,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,62,new_n1289,62,62,new_n1289,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,63,new_n1291,63,63,new_n1291,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,64,new_n1293,64,64,new_n1293,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,65,new_n1294,65,65,new_n1294,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,66,new_n1296,66,66,new_n1296,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,67,new_n1298,67,67,new_n1298,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,68,new_n1299,68,68,new_n1299,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,69,new_n1301,69,69,new_n1301,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,70,new_n1303,70,70,new_n1303,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,71,new_n1304,71,71,new_n1304,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,72,new_n1306,72,72,new_n1306,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,73,new_n1308,73,73,new_n1308,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,74,new_n1309,74,74,new_n1309,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,75,new_n1311,75,75,new_n1311,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,76,new_n1313,76,76,new_n1313,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,77,new_n1314,77,77,new_n1314,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,78,new_n1316,78,78,new_n1316,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,79,new_n1318,79,79,new_n1318,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,80,new_n1319,80,80,new_n1319,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,81,new_n1321,81,81,new_n1321,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,82,new_n1323,82,82,new_n1323,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,83,new_n1324,83,83,new_n1324,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,84,new_n1326,84,84,new_n1326,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,85,new_n1328,85,85,new_n1328,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,86,new_n1329,86,86,new_n1329,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,87,new_n1331,87,87,new_n1331,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,88,new_n1333,88,88,new_n1333,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,89,new_n1334,89,89,new_n1334,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,90,G6273,90,90,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,balance,120,91,new_n1473,91,91,new_n1473,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,92,new_n1474,92,92,new_n1474,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,93,new_n1604,93,93,new_n1604,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,94,new_n1605,94,94,new_n1605,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,95,new_n1725,95,95,new_n1725,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,96,new_n1726,96,96,new_n1726,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,97,new_n1836,97,97,new_n1836,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,98,new_n1837,98,98,new_n1837,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,99,new_n1937,99,99,new_n1937,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,100,new_n1938,100,100,new_n1938,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,101,new_n2028,101,101,new_n2028,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,102,new_n2029,102,102,new_n2029,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,103,new_n2109,103,103,new_n2109,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,balance,120,104,new_n2110,104,104,new_n2110,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
