benchmark,circuit,optimization,path_length,path_index,optimized_node,mapped_original_node,mapping_category,ranking_mode,baseline_rank,enhanced_rank,rank_delta,cofactor_consistency_score,max_cofactor_error,sensitivity_cosine_similarity,boolean_difference_similarity,functional_feature_mode,functional_feature_evidence_level
external_iscas85_c6288,c6288,resyn,89,60,new_n1201,new_n1469,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,61,new_n1203,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,62,new_n1204,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,63,new_n1207,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,64,new_n1310,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,65,new_n1313,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,66,new_n1408,new_n1726,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,67,new_n1411,new_n1836,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,68,new_n1498,new_n1837,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,69,new_n1501,new_n1937,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,70,new_n1580,new_n1938,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,71,new_n1583,new_n2028,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,72,new_n1654,new_n2029,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,73,new_n1657,new_n2109,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,74,new_n1720,new_n2110,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,75,new_n1723,new_n2180,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,76,new_n1778,new_n2181,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,77,new_n1781,new_n2241,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,78,new_n1828,new_n2242,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,79,new_n1831,new_n2292,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,80,new_n1870,new_n2293,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,81,new_n1873,new_n2333,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,82,new_n1904,new_n2334,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,83,new_n1907,new_n2364,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,84,new_n1930,new_n2365,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,85,new_n1933,new_n2385,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,86,new_n1948,new_n2386,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,87,new_n1958,new_n2396,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,88,new_n1959,new_n2397,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn,89,89,G6288,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,1,new_n86,new_n87,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,2,new_n88,new_n90,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,3,new_n90,new_n92,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,4,new_n91,new_n93,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,5,new_n93,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,6,new_n94,new_n98,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,7,new_n106,new_n127,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,8,new_n119,new_n128,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,9,new_n121,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,10,new_n122,new_n133,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,11,new_n134,new_n172,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,12,new_n155,new_n173,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,13,new_n157,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,14,new_n158,new_n178,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,15,new_n170,new_n227,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,16,new_n199,new_n228,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,17,new_n201,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,18,new_n202,new_n233,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,19,new_n214,new_n292,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,20,new_n251,new_n293,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,21,new_n253,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,22,new_n254,new_n298,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,23,new_n266,new_n367,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,24,new_n311,new_n368,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,25,new_n313,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,26,new_n314,new_n373,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,27,new_n326,new_n452,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,28,new_n379,new_n453,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,29,new_n381,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,30,new_n382,new_n458,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,31,new_n394,new_n547,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,32,new_n455,new_n548,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,33,new_n457,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,34,new_n458,new_n553,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,35,new_n470,new_n652,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,36,new_n539,new_n653,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,37,new_n541,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,38,new_n542,new_n658,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,39,new_n554,new_n767,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,40,new_n631,new_n768,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,41,new_n633,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,42,new_n634,new_n773,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,43,new_n646,new_n892,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,44,new_n731,new_n893,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,45,new_n733,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,46,new_n734,new_n898,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,47,new_n746,new_n1027,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,48,new_n839,new_n1028,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,49,new_n841,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,50,new_n842,new_n1033,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,51,new_n854,new_n1172,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,52,new_n955,new_n1173,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,53,new_n957,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,54,new_n958,new_n1178,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,55,new_n969,new_n1322,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,56,new_n1072,new_n1323,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,57,new_n1074,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,58,new_n1075,new_n1328,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,59,new_n1081,new_n1468,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,60,new_n1187,new_n1469,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,61,new_n1189,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,62,new_n1190,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,63,new_n1193,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,64,new_n1295,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,65,new_n1298,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,66,new_n1392,new_n1726,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,67,new_n1395,new_n1836,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,68,new_n1481,new_n1837,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,69,new_n1484,new_n1937,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,70,new_n1562,new_n1938,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,71,new_n1565,new_n2028,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,72,new_n1635,new_n2029,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,73,new_n1638,new_n2109,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,74,new_n1700,new_n2110,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,75,new_n1703,new_n2180,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,76,new_n1757,new_n2181,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,77,new_n1760,new_n2241,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,78,new_n1806,new_n2242,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,79,new_n1809,new_n2292,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,80,new_n1847,new_n2293,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,81,new_n1850,new_n2333,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,82,new_n1880,new_n2334,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,83,new_n1883,new_n2364,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,84,new_n1905,new_n2365,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,85,new_n1908,new_n2385,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,86,new_n1922,new_n2386,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,87,new_n1928,new_n2396,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,88,new_n1931,new_n2397,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2,89,89,G6288,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,1,new_n86,new_n87,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,2,new_n88,new_n90,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,3,new_n90,new_n92,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,4,new_n91,new_n93,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,5,new_n93,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,6,new_n94,new_n98,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,7,new_n106,new_n127,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,8,new_n119,new_n128,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,9,new_n121,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,10,new_n122,new_n133,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,11,new_n134,new_n172,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,12,new_n155,new_n173,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,13,new_n157,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,14,new_n158,new_n178,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,15,new_n170,new_n227,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,16,new_n199,new_n228,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,17,new_n201,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,18,new_n202,new_n233,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,19,new_n214,new_n292,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,20,new_n251,new_n293,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,21,new_n253,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,22,new_n254,new_n298,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,23,new_n266,new_n367,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,24,new_n311,new_n368,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,25,new_n313,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,26,new_n314,new_n373,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,27,new_n326,new_n452,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,28,new_n379,new_n453,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,29,new_n381,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,30,new_n382,new_n458,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,31,new_n394,new_n547,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,32,new_n455,new_n548,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,33,new_n457,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,34,new_n458,new_n553,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,35,new_n470,new_n652,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,36,new_n539,new_n653,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,37,new_n541,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,38,new_n542,new_n658,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,39,new_n554,new_n767,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,40,new_n631,new_n768,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,41,new_n633,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,42,new_n634,new_n773,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,43,new_n646,new_n892,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,44,new_n731,new_n893,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,45,new_n733,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,46,new_n734,new_n898,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,47,new_n746,new_n1027,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,48,new_n839,new_n1028,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,49,new_n841,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,50,new_n842,new_n1033,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,51,new_n854,new_n1172,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,52,new_n955,new_n1173,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,53,new_n957,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,54,new_n958,new_n1178,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,55,new_n969,new_n1322,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,56,new_n1072,new_n1323,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,57,new_n1074,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,58,new_n1075,new_n1328,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,59,new_n1081,new_n1468,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,60,new_n1187,new_n1469,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,61,new_n1189,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,62,new_n1190,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,63,new_n1193,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,64,new_n1295,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,65,new_n1298,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,66,new_n1392,new_n1726,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,67,new_n1395,new_n1836,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,68,new_n1481,new_n1837,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,69,new_n1484,new_n1937,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,70,new_n1562,new_n1938,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,71,new_n1565,new_n2028,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,72,new_n1635,new_n2029,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,73,new_n1638,new_n2109,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,74,new_n1700,new_n2110,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,75,new_n1703,new_n2180,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,76,new_n1757,new_n2181,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,77,new_n1760,new_n2241,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,78,new_n1806,new_n2242,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,79,new_n1809,new_n2292,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,80,new_n1847,new_n2293,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,81,new_n1850,new_n2333,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,82,new_n1880,new_n2334,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,83,new_n1883,new_n2364,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,84,new_n1905,new_n2365,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,85,new_n1908,new_n2385,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,86,new_n1922,new_n2386,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,87,new_n1928,new_n2396,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,88,new_n1931,new_n2397,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,resyn2_like,89,89,G6288,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,1,new_n1047,new_n1047,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,2,new_n1049,new_n1049,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,3,new_n1050,new_n1050,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,4,new_n1052,new_n1052,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,5,new_n1053,new_n1053,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,6,new_n1054,new_n1054,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,7,new_n1056,new_n1056,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,8,new_n1058,new_n1058,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,9,new_n1059,new_n1059,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,10,new_n1061,new_n1061,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,11,new_n1063,new_n1063,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,12,new_n1064,new_n1064,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,13,new_n1066,new_n1066,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,14,new_n1068,new_n1068,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,15,new_n1069,new_n1069,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,16,new_n1071,new_n1071,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,17,new_n1073,new_n1073,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,18,new_n1074,new_n1074,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,19,new_n1076,new_n1076,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,20,new_n1078,new_n1078,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,21,new_n1079,new_n1079,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,22,new_n1081,new_n1081,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,23,new_n1083,new_n1083,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,24,new_n1084,new_n1084,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,25,new_n1086,new_n1086,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,26,new_n1088,new_n1088,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,27,new_n1089,new_n1089,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,28,new_n1091,new_n1091,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,29,new_n1093,new_n1093,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,30,new_n1094,new_n1094,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,31,new_n1096,new_n1096,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,32,new_n1098,new_n1098,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,33,new_n1099,new_n1099,exact_signature_match,full_combined,,,,,,,,,
